,Package Id,Package Timestamp,Indicator Timestamp,Indicator Title,Observable Type,Indicator Types,TTP Type,TTP Name,Domain,Domain isFQDN,URI,URI Type,IP,IP Category,IP isSource,ASN,ASN Category,ASN isSource,Port,Protocol,File,File Hash,File Format,File Hash Type,Producer Name,Indicator Description,Observable Description,TTP Description,Produced Time,Received Time,Contributing Sources,References
0,Package-ed647fbd-3ea3-4fce-b6a1-e51034a55b7a,2019-04-01T10:23:59.828579+00:00,2014-10-31T16:44:24.766014+00:00,ZeuS,Domain,Domain Watchlist-URL Watchlist-File Hash Watchlist,Remote Access Trojan,ZeuS-Zbot-Zeus,s-k.kiev.ua,True ,http://s-k.kiev.ua/html/30/config.bin,URL,,,,,,,,,config.bin,9b5b5279ba86087853b3f09e605c7052,bin,MD5,zeustracker.abuse.ch,This domain s-k.kiev.ua has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=s-k.kiev.ua].,Domain: s-k.kiev.ua | isFQDN: True | ,"Zeus, ZeuS, or Zbot is Trojan horse computer malware effects Microsoft Windows operating system",2014-10-13T00:00:00+00:00,2014-10-20T19:29:30+00:00,,
2862,Package-9de35076-96c6-4f83-8889-94d08ed029a1,2019-04-01T10:27:28.206235+00:00,2015-01-23T16:05:07.602112+00:00,ZeuS,URI,Domain Watchlist-URL Watchlist-File Hash Watchlist,,,www.rajnialex.com,True ,http://www.rajnialex.com/south/panel/config.bin,URL,,,,,,,,,config.bin,792d7af19e8bf7a989b95d46474f2f0b,bin,MD5,zeustracker.abuse.ch,This domain www.rajnialex.com has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=www.rajnialex.com].,URI: http://www.rajnialex.com/south/panel/config.bin | Type: URL | ,,2015-01-23T00:00:00+00:00,2015-01-23T16:05:07+00:00,,
2863,Package-0a07b978-8f9a-442a-94af-1902deaafc6b,2019-04-01T10:27:28.263097+00:00,2016-04-01T02:08:11.289207+00:00,ZeuS,File,Domain Watchlist-URL Watchlist-File Hash Watchlist,,,b.1s2.in.ua,True ,http://b.1s2.in.ua/symlink/china.php,URL,,,,,,,,,china.php,7f82af8aaa0052400ad83d9f3868d7d2,php,MD5,zeustracker.abuse.ch,This domain b.1s2.in.ua has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=b.1s2.in.ua].,FileName: china.php | FileHash: 7f82af8aaa0052400ad83d9f3868d7d2 | ,,2016-03-31T00:00:00+00:00,2016-04-01T02:08:11+00:00,,
2864,Package-e586fbee-a848-4d0b-90a6-e47def794ebd,2019-04-01T10:27:28.308003+00:00,2016-02-25T16:07:33.140015+00:00,ZeuS,Domain,Domain Watchlist-URL Watchlist-File Hash Watchlist,,,quickfitdoors.com.au,True ,http://quickfitdoors.com.au/jf/config.jpg,URL,,,,,,,,,config.jpg,8fcf89746ba13e63ddfd8f5a8d97a6cb,jpg,MD5,zeustracker.abuse.ch,This domain quickfitdoors.com.au has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=quickfitdoors.com.au].,Domain: quickfitdoors.com.au | isFQDN: True | ,,2016-02-25T00:00:00+00:00,2016-02-25T16:07:33+00:00,,
2865,Package-a239c1b6-c54e-45a8-8a0b-0dcd36bd8f84,2019-04-01T10:27:28.369502+00:00,2015-05-20T02:05:52.057017+00:00,Feodo,IP,IP Watchlist,,,,,,,212.71.255.90,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 212.71.255.90 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/212.71.255.90].,IPv4: 212.71.255.90 | isSource: True | ,,2015-05-18T22:30:08+00:00,2015-05-20T02:05:52+00:00,,
2866,Package-2fbbadc1-7101-49f3-be78-efe6a9704d3e,2019-04-01T10:27:28.858361+00:00,2016-03-20T15:06:21.678853+00:00,ZeuS,File,Domain Watchlist-URL Watchlist-File Hash Watchlist,,,elsid.co,True ,http://elsid.co/panel/config.jpg,URL,,,,,,,,,config.jpg,b2d0afed39dea8451231d946475e8383,jpg,MD5,zeustracker.abuse.ch,This domain elsid.co has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=elsid.co].,FileName: config.jpg | FileHash: b2d0afed39dea8451231d946475e8383 | ,,2016-03-20T00:00:00+00:00,2016-03-20T15:06:21+00:00,,
2867,Package-37d1346b-c0db-4838-92d5-118081cb33d4,2019-04-01T10:27:28.871201+00:00,2015-05-14T15:06:40.105144+00:00,Feodo,IP,IP Watchlist,,,,,,,206.248.168.185,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 206.248.168.185 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/206.248.168.185].,IPv4: 206.248.168.185 | isSource: True | ,,2015-04-30T12:02:01+00:00,2015-05-14T15:06:40+00:00,,
2868,Package-0d5c1022-7a26-485e-9d87-c4bac275ad7d,2019-04-01T10:27:28.898797+00:00,2015-09-01T15:06:21.060289+00:00,ZeuS,Domain,Domain Watchlist-URL Watchlist-File Hash Watchlist,,,randylum.net,True ,http://randylum.net/s186/lkp5.jpg,URL,,,,,,,,,lkp5.jpg,1990ba3c5888549ba33ee956b1c111ac,jpg,MD5,zeustracker.abuse.ch,This domain randylum.net has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=randylum.net].,Domain: randylum.net | isFQDN: True | ,,2015-09-01T00:00:00+00:00,2015-09-01T15:06:21+00:00,,
2869,Package-e708f86d-abae-444d-ac38-597a5357793b,2019-04-01T10:27:28.952784+00:00,2015-05-07T02:06:17.731966+00:00,ZeuS,URI,Domain Watchlist-URL Watchlist-File Hash Watchlist,,,aljazeera.kz,True ,http://aljazeera.kz/bmx/dma.jpg,URL,,,,,,,,,dma.jpg,2ea25541f66dbd3d9addfbd9f7179445,jpg,MD5,zeustracker.abuse.ch,This domain aljazeera.kz has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=aljazeera.kz].,URI: http://aljazeera.kz/bmx/dma.jpg | Type: URL | ,,2015-05-06T00:00:00+00:00,2015-05-07T02:06:17+00:00,,
2870,Package-69cc342f-693e-49f6-b7ee-d62751e36a54,2019-04-01T10:27:29.007123+00:00,2015-04-20T15:07:06.313877+00:00,ZeuS,IP,IP Watchlist-URL Watchlist-File Hash Watchlist,,,,,http://173.247.245.154/~amoretti/.cpanel/done.bin,URL,173.247.245.154,ipv4-addr,true,,,,,,done.bin,5ea154a18b1c97c3ed8842dc6bdf1c89,bin,MD5,zeustracker.abuse.ch,This IP address 173.247.245.154 has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=173.247.245.154].,IPv4: 173.247.245.154 | isSource: True | ,,2015-04-20T00:00:00+00:00,2015-04-20T15:07:06+00:00,,
2871,Package-ee7ac670-eacd-43f9-9691-3f24872ce6db,2019-04-01T10:27:29.039633+00:00,2015-09-22T15:06:38.916107+00:00,ZeuS,IP,IP Watchlist-URL Watchlist-File Hash Watchlist,,,,,http://64.182.6.61/~kananlar/.cpmove/.ssl/mint.jpg,URL,64.182.6.61,ipv4-addr,true,,,,,,mint.jpg,3dfc2c5c1a35e22284e4020a81a85836,jpg,MD5,zeustracker.abuse.ch,This IP address 64.182.6.61 has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=64.182.6.61].,IPv4: 64.182.6.61 | isSource: True | ,,2015-09-22T00:00:00+00:00,2015-09-22T15:06:38+00:00,,
2872,Package-921066ac-f79c-4c1b-b3cf-923ed4cd3d8f,2019-04-01T10:27:29.112779+00:00,2015-12-11T03:06:30.503189+00:00,ZeuS,File,Domain Watchlist-URL Watchlist-File Hash Watchlist,,,studio020.com,True ,http://studio020.com/anims/admin/admin/dhgdrfs.jpg,URL,,,,,,,,,dhgdrfs.jpg,f3dec845d982c8d10dab2a54f4bf06f2,jpg,MD5,zeustracker.abuse.ch,This domain studio020.com has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=studio020.com].,FileName: dhgdrfs.jpg | FileHash: f3dec845d982c8d10dab2a54f4bf06f2 | ,,2015-12-10T00:00:00+00:00,2015-12-11T03:06:30+00:00,,
2873,Package-ac2fa143-ed9c-4146-8430-8f6a88a74ab0,2019-04-01T10:27:29.166594+00:00,2015-01-10T16:05:22.539379+00:00,ZeuS,File,Domain Watchlist-URL Watchlist-File Hash Watchlist,,,rea.co.ke,True ,http://rea.co.ke/images/gsdwwk/config.bin,URL,,,,,,,,,config.bin,e2b66f1115e7d95a2fd567457359693d,bin,MD5,zeustracker.abuse.ch,This domain rea.co.ke has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=rea.co.ke].,FileName: config.bin | FileHash: e2b66f1115e7d95a2fd567457359693d | ,,2015-01-10T00:00:00+00:00,2015-01-10T16:05:22+00:00,,
2874,Package-e9f58a18-ece6-4818-a2c1-d3ee0b177428,2019-04-01T10:27:29.218718+00:00,2014-10-31T16:44:24.811685+00:00,ZeuS,File,Domain Watchlist-URL Watchlist-File Hash Watchlist,Remote Access Trojan,ZeuS-Zbot-Zeus,artandimagegalleries.com,True ,http://artandimagegalleries.com/.htm/config.bin,URL,,,,,,,,,config.bin,082ebb218b9ae30a55bb0462255a5fd2,bin,MD5,zeustracker.abuse.ch,This domain artandimagegalleries.com has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=artandimagegalleries.com].,FileName: config.bin | FileHash: 082ebb218b9ae30a55bb0462255a5fd2 | ,"Zeus, ZeuS, or Zbot is Trojan horse computer malware effects Microsoft Windows operating system",2014-10-21T00:00:00+00:00,2014-10-21T15:07:42+00:00,,
2875,Package-90eb5df3-0d9e-49f3-94c2-bd08fbcd252d,2019-04-01T10:27:29.762401+00:00,2015-04-13T15:07:54.337605+00:00,Feodo,Domain,Domain Watchlist,,,ropuroxxvgsg.com,True ,,,,,,,,,,,,,,,feodotracker.abuse.ch,This domain ropuroxxvgsg.com has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/ropuroxxvgsg.com].,Domain: ropuroxxvgsg.com | isFQDN: True | ,,2014-10-25T13:25:04+00:00,2015-04-13T15:07:54+00:00,,
2876,Package-5a6375c5-9620-4e51-9812-3aa86fb12075,2019-04-01T10:27:29.787807+00:00,2016-07-26T15:07:26.140005+00:00,ZeuS,URI,Domain Watchlist-URL Watchlist-File Hash Watchlist,,,alexiscorp.com,True ,http://alexiscorp.com/images/next/temp/corp/file.php,URL,,,,,,,,,file.php,4df490e6a36ace2aa55b44aa4f31cb59,php,MD5,zeustracker.abuse.ch,This domain alexiscorp.com has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=alexiscorp.com].,URI: http://alexiscorp.com/images/next/temp/corp/file.php | Type: URL | ,,2016-07-26T00:00:00+00:00,2016-07-26T15:07:26+00:00,,
2877,Package-de3d370c-8e94-469f-9eb4-1544fd10d7e8,2019-04-01T10:27:29.829618+00:00,2016-05-02T15:06:27.489734+00:00,ZeuS,Domain,Domain Watchlist-URL Watchlist-File Hash Watchlist,,,petroyeda.com,True ,http://petroyeda.com/prince/server/file.php,URL,,,,,,,,,file.php,7d617be708b867c63960fcf83e04b326,php,MD5,zeustracker.abuse.ch,This domain petroyeda.com has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=petroyeda.com].,Domain: petroyeda.com | isFQDN: True | ,,2016-05-02T00:00:00+00:00,2016-05-02T15:06:27+00:00,,
2878,Package-96cd64df-ac67-4f91-88e0-f077bfc9bcaa,2019-04-01T10:27:29.885571+00:00,2015-11-28T03:06:06.132246+00:00,Feodo,IP,IP Watchlist,,,,,,,94.73.155.10,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 94.73.155.10 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/94.73.155.10].,IPv4: 94.73.155.10 | isSource: True | ,,2015-11-26T13:51:01+00:00,2015-11-28T03:06:06+00:00,,
2879,Package-993bb6b2-c0fc-45c9-8909-b180c4738a66,2019-04-01T10:27:29.908906+00:00,2015-12-10T16:06:23.541511+00:00,Feodo,IP,IP Watchlist,,,,,,,90.237.50.21,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 90.237.50.21 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/90.237.50.21].,IPv4: 90.237.50.21 | isSource: True | ,,2015-12-10T15:30:23+00:00,2015-12-10T16:06:23+00:00,,
2880,Package-fb5d62be-c3e8-4616-ac44-09cc9e8cdf26,2019-04-01T10:27:29.934729+00:00,2016-01-16T16:06:19.514311+00:00,ZeuS,Domain,Domain Watchlist-URL Watchlist-File Hash Watchlist,,,tekehigie.xyz,True ,http://tekehigie.xyz/local/config.jpg,URL,,,,,,,,,config.jpg,d71f588675ee499270eadde6cd2a4190,jpg,MD5,zeustracker.abuse.ch,This domain tekehigie.xyz has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=tekehigie.xyz].,Domain: tekehigie.xyz | isFQDN: True | ,,2016-01-16T00:00:00+00:00,2016-01-16T16:06:19+00:00,,
2881,Package-3ade4ced-d88c-4f04-9b97-b71d4089231d,2019-04-01T10:27:29.968754+00:00,2015-09-26T15:06:07.490146+00:00,ZeuS,URI,Domain Watchlist-URL Watchlist-File Hash Watchlist,,,easternbuildinginspectionservices.ca,True ,http://easternbuildinginspectionservices.ca/grow/serverphp/config.bin,URL,,,,,,,,,config.bin,2328ec5b68022f1971f721c3816309f0,bin,MD5,zeustracker.abuse.ch,This domain easternbuildinginspectionservices.ca has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=easternbuildinginspectionservices.ca].,URI: http://easternbuildinginspectionservices.ca/grow/serverphp/config.bin | Type: URL | ,,2015-09-26T00:00:00+00:00,2015-09-26T15:06:07+00:00,,
2882,Package-e31ae8c0-0ddf-40e5-abed-66e3a413ac69,2019-04-01T10:27:30.026445+00:00,2015-10-22T15:06:15.519227+00:00,Feodo,IP,IP Watchlist,,,,,,,185.48.144.4,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 185.48.144.4 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/185.48.144.4].,IPv4: 185.48.144.4 | isSource: True | ,,2015-10-21T13:26:47+00:00,2015-10-22T15:06:15+00:00,,
2883,Package-d2b38740-9e5e-47da-93ab-65127847c72c,2019-04-01T10:27:30.031327+00:00,2015-10-12T15:07:22.536681+00:00,ZeuS,URI,Domain Watchlist-URL Watchlist-File Hash Watchlist,,,sab.org.cn,,http://sab.org.cn/skril/dea/config.jpg,URL,,,,,,,,,config.jpg,2aa80178bf85ed65be79a97f28583813,jpg,MD5,zeustracker.abuse.ch,This domain sab.org.cn has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=sab.org.cn].,URI: http://sab.org.cn/skril/dea/config.jpg | Type: URL | ,,2015-10-12T00:00:00+00:00,2015-10-12T15:07:22+00:00,,
2884,Package-d4b840a9-c40f-4949-9ea4-8ac21677b2a3,2019-04-01T10:27:30.090786+00:00,2015-04-20T02:06:37.167799+00:00,ZeuS,Domain,Domain Watchlist-URL Watchlist,,,lnshrq.com,True ,http://lnshrq.com/brin/quizy/juu4.bin,URL,,,,,,,,,,,,,zeustracker.abuse.ch,This domain lnshrq.com has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=lnshrq.com].,Domain: lnshrq.com | isFQDN: True | ,,2015-04-19T00:00:00+00:00,2015-04-20T02:06:37+00:00,,
2885,Package-f92d0bee-a696-4a6c-8f73-924094f77ebf,2019-04-01T10:27:30.139204+00:00,2014-10-31T16:44:24.860619+00:00,ZeuS,URI,Domain Watchlist-URL Watchlist-File Hash Watchlist,Remote Access Trojan,ZeuS-Zbot-Zeus,executivechefsclub.gr,True ,http://executivechefsclub.gr/wp-content/gallery/PANEL/config.bin,URL,,,,,,,,,config.bin,7b511a6354e0076ec0b6922049bf3322,bin,MD5,zeustracker.abuse.ch,This domain executivechefsclub.gr has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=executivechefsclub.gr].,URI: http://executivechefsclub.gr/wp-content/gallery/PANEL/config.bin | Type: URL | ,"Zeus, ZeuS, or Zbot is Trojan horse computer malware effects Microsoft Windows operating system",2014-10-30T00:00:00+00:00,2014-10-31T16:44:24+00:00,,
2886,Package-c136738e-5789-4490-bd8d-693923009f4e,2019-04-01T10:27:30.633984+00:00,2015-02-24T16:05:13.134456+00:00,Feodo,,IP Watchlist,,,,,,,14.96.0.166,,,,,,,,,,,,feodotracker.abuse.ch,This IP address 14.96.0.166 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/14.96.0.166].,,,2015-01-13T11:21:37+00:00,2015-02-24T16:05:13+00:00,,
2887,Package-334b7823-819e-4a37-ac16-cdaefc9ec18b,2019-04-01T10:27:30.637072+00:00,2014-11-15T16:05:02.141551+00:00,ZeuS,URI,Domain Watchlist-URL Watchlist-File Hash Watchlist,,,rootpanel.inthostingpro.com,,http://rootpanel.inthostingpro.com/sp/config.bin,URL,,,,,,,,,config.bin,5556324c505e5a5d012d5a4a3fbfd1a9,bin,MD5,zeustracker.abuse.ch,This domain rootpanel.inthostingpro.com has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=rootpanel.inthostingpro.com].,URI: http://rootpanel.inthostingpro.com/sp/config.bin | Type: URL | ,,2014-11-15T00:00:00+00:00,2014-11-15T16:05:02+00:00,,
2888,Package-4104f5ea-82d5-47c1-9e44-f7ff7761cb71,2019-04-01T10:27:30.697528+00:00,2014-12-05T03:05:17.570422+00:00,ZeuS,Domain,Domain Watchlist-URL Watchlist-File Hash Watchlist,,,levicasa.com,True ,http://levicasa.com/.www/config.bin,URL,,,,,,,,,config.bin,9ede1d561df17f959c5f7a8491264887,bin,MD5,zeustracker.abuse.ch,This domain levicasa.com has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=levicasa.com].,Domain: levicasa.com | isFQDN: True | ,,2014-12-04T00:00:00+00:00,2014-12-05T03:05:17+00:00,,
2889,Package-08ca115a-5ab1-44d0-bfa6-a3879d6206f1,2019-04-01T10:27:30.754584+00:00,2014-11-09T03:05:02.471656+00:00,ZeuS,URI,IP Watchlist-URL Watchlist-File Hash Watchlist,Remote Access Trojan,ZeuS-Zbot-Zeus,,,http://46.183.220.82/now/noww/file.php,URL,46.183.220.82,ipv4-addr,true,,,,,,file.php,0e68bbca0b28a3698b27c8fed0927ccd,php,MD5,zeustracker.abuse.ch,This IP address 46.183.220.82 has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=46.183.220.82].,URI: http://46.183.220.82/now/noww/file.php | Type: URL | ,"Zeus, ZeuS, or Zbot is Trojan horse computer malware effects Microsoft Windows operating system",2014-11-08T00:00:00+00:00,2014-11-09T03:05:02+00:00,,
2890,Package-08b84d0a-a366-4079-a82a-6b043cf65141,2019-04-01T10:27:30.830184+00:00,2015-03-25T15:05:32.261180+00:00,Feodo,IP,IP Watchlist,,,,,,,194.28.84.196,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 194.28.84.196 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/194.28.84.196].,IPv4: 194.28.84.196 | isSource: True | ,,2013-09-14T21:38:37+00:00,2015-03-25T15:05:32+00:00,,
2891,Package-fbc4ac4e-95e1-48ef-9d6f-c4c7da6dde77,2019-04-01T10:27:30.836023+00:00,2015-11-10T16:06:11.271384+00:00,Feodo,IP,IP Watchlist,,,,,,,124.219.79.244,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 124.219.79.244 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/124.219.79.244].,IPv4: 124.219.79.244 | isSource: True | ,,2015-11-07T17:44:31+00:00,2015-11-10T16:06:11+00:00,,
2892,Package-05e3d458-be07-4c0b-a41c-57dc47d1e68a,2019-04-01T10:27:30.872672+00:00,2015-09-27T02:06:25.431086+00:00,ZeuS,File,Domain Watchlist-URL Watchlist-File Hash Watchlist,,,hukukiyardimburosu.org,,http://hukukiyardimburosu.org/wp-admin/maint/admin/config.jpg,URL,,,,,,,,,config.jpg,040ed93ef718805fc7607df87868aadc,jpg,MD5,zeustracker.abuse.ch,This domain hukukiyardimburosu.org has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=hukukiyardimburosu.org].,FileName: config.jpg | FileHash: 040ed93ef718805fc7607df87868aadc | ,,2015-09-26T00:00:00+00:00,2015-09-27T02:06:25+00:00,,
2893,Package-0d006f6c-ef74-4cc0-a587-9dc90aa6e35e,2019-04-01T10:27:30.899443+00:00,2015-02-11T16:05:12.738821+00:00,Feodo,IP,IP Watchlist,,,,,,,37.139.47.105,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 37.139.47.105 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/37.139.47.105].,IPv4: 37.139.47.105 | isSource: True | ,,2015-02-11T11:00:21+00:00,2015-02-11T16:05:12+00:00,,
2894,Package-c116c5b7-cc5b-463c-83a5-1b9f61c3c9a0,2019-04-01T10:27:30.917290+00:00,2015-05-30T15:08:07.845040+00:00,Feodo,IP,IP Watchlist,,,,,,,178.32.53.123,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 178.32.53.123 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/178.32.53.123].,IPv4: 178.32.53.123 | isSource: True | ,,2015-05-29T15:09:04+00:00,2015-05-30T15:08:07+00:00,,
2895,Package-c2c250e7-bb3a-45b0-a497-c6e84cfff45b,2019-04-01T10:27:30.935346+00:00,2015-04-13T15:07:54.386445+00:00,Feodo,Domain,Domain Watchlist,,,networkglasgow.com,True ,,,,,,,,,,,,,,,feodotracker.abuse.ch,This domain networkglasgow.com has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/networkglasgow.com].,Domain: networkglasgow.com | isFQDN: True | ,,2014-09-22T06:33:22+00:00,2015-04-13T15:07:54+00:00,,
2896,Package-caba8dae-c1a3-445c-8d0b-ac262ecfbf21,2019-04-01T10:27:30.962707+00:00,2015-07-27T15:05:58.596910+00:00,Feodo,IP,IP Watchlist,,,,,,,93.171.132.5,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 93.171.132.5 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/93.171.132.5].,IPv4: 93.171.132.5 | isSource: True | ,,2015-07-27T10:29:22+00:00,2015-07-27T15:05:58+00:00,,
2897,Package-0f80ae1b-aad3-474d-a412-18d4838b67a7,2019-04-01T10:27:31.001025+00:00,2015-03-20T02:05:26.465536+00:00,ZeuS,URI,IP Watchlist-URL Watchlist-File Hash Watchlist,,,,,http://95.211.243.125/~zadmin/proshop_com/api/scp/js/imgs/support.bin,URL,95.211.243.125,ipv4-addr,true,,,,,,support.bin,e9f87b40927eeec5f0d45142b436f7d2,bin,MD5,zeustracker.abuse.ch,This IP address 95.211.243.125 has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=95.211.243.125].,URI: http://95.211.243.125/~zadmin/proshop_com/api/scp/js/imgs/support.bin | Type: URL | ,,2015-03-19T00:00:00+00:00,2015-03-20T02:05:26+00:00,,
2898,Package-9364472d-a72b-4d66-9def-ab0cf60cedc4,2019-04-01T10:27:31.049393+00:00,2016-06-12T15:06:37.656777+00:00,ZeuS,URI,Domain Watchlist-URL Watchlist-File Hash Watchlist,,,gpdi-lippocikarang.com,,http://gpdi-lippocikarang.com/exploit/server/config.jpg,URL,,,,,,,,,config.jpg,24ae276dd6db894d3703968ee2caffbf,jpg,MD5,zeustracker.abuse.ch,This domain gpdi-lippocikarang.com has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=gpdi-lippocikarang.com].,URI: http://gpdi-lippocikarang.com/exploit/server/config.jpg | Type: URL | ,,2016-06-12T00:00:00+00:00,2016-06-12T15:06:37+00:00,,
